theta1,theta2
2.302731,2.7248645
2.296452,2.5564232
2.288715,2.3900657
2.279858,2.225641
2.2701423,2.063003
2.2597492,1.9020166
2.2487855,1.7425649
2.237287,1.5845574
2.2252243,1.4279388
2.2125082,1.272696
2.198995,1.1188664
2.1844912,0.9665425
2.1687574,0.8158753
2.1515145,0.66707635
2.1330996,0.51966906
2.1146867,0.37219906
2.0970774,0.22362065
2.0803776,0.07370758
2.064515,6.2056546
2.0529413,6.048869
2.0489683,5.8825502
2.05205,5.7074566
2.0615268,5.5245676
2.0769367,5.334709
2.0978055,5.138794
2.1235404,4.9378967
2.153384,4.736282
2.1860454,4.535649
2.2187812,4.336594
2.247879,4.140676
2.2714286,3.949017
2.2895408,3.7613072
2.3025804,3.5771847
2.3109803,3.396355
2.3152275,3.2185798
2.3158474,3.0436604
2.313592,2.8713129
2.3090777,2.7013247
2.3027656,2.5335445
2.295054,2.3678226
2.2862678,2.2040112
2.2766547,2.0419679
2.266385,1.8815616
2.2555547,1.7226808
2.24419,1.5652407
2.2322536,1.4091921
2.21965,1.2545285
2.20623,1.1012938
2.1917956,0.9495864
2.1761048,0.79956293
2.1588762,0.65143824
2.140532,0.50463915
2.122273,0.3576777
2.1048286,0.2095902
2.0882912,0.060168505
2.072581,6.192617
2.0611439,6.036353
2.0572927,5.8705807
2.0604823,5.6960616
2.0700645,5.5137634
2.0855863,5.324506
2.1065772,5.1291995
2.1324399,4.928922
2.1623635,4.7273593
2.1949186,4.526844
2.2272007,4.327944
2.2555091,4.132403
2.278151,3.9411747
2.295373,3.7538652
2.307542,3.570119
2.3150945,3.389647
2.318519,3.2122147
2.3184154,3.0375888
2.3155358,2.8654866
2.3104231,2.6957326
2.3035362,2.528175
2.295271,2.362664
2.2859495,2.1990507
2.275817,2.0371923
2.2650404,1.8769579
2.2537131,1.7182357
2.241859,1.5609416
2.229438,1.4050268
2.2163525,1.2504867
2.2024503,1.0973663
2.1875312,0.945766
2.171351,0.79584527
2.1536255,0.6478219
2.1349566,0.5009167
2.1165862,0.35359383
2.0990748,0.20508528
2.0824795,0.055226088
2.0667112,6.187233
2.0551982,6.030546
2.051239,5.8643913
2.0542927,5.6895285
2.0637028,5.506937
2.0790138,5.317442
2.099757,5.121951
2.1253407,4.9215355
2.1549711,4.71998
2.1872787,4.519431
2.21944,4.320471
2.2477627,4.124772
2.2704692,3.933352
2.2877483,3.7458577
2.299972,3.5619333
2.3075795,3.3812895
2.3110638,3.2036917
2.3110151,3.0289118
2.3081875,2.856666
2.303135,2.6867726
2.2963147,2.5190783
2.2881207,2.3534317
2.278873,2.1896834
2.268813,2.02769
2.2581048,1.8673201
2.2468386,1.7084625
2.235035,1.551034
2.2226508,1.394988
2.209585,1.2403218
2.1956825,1.0870843
2.1807404,0.93537974
2.1645107,0.78537154
2.146707,0.6372826
2.128035,0.49021363
2.109768,0.3425913
2.0923762,0.19375277
2.0758953,0.043560028
2.0602322,6.1752377
2.0487974,6.0182514
2.0448704,5.851857
2.0479093,5.6768227
2.0572588,5.49413
2.0724654,5.3046055
2.0930665,5.109152
2.1184804,4.9088297
2.1479187,4.7072973
2.1800349,4.506748
2.2120442,4.307768
2.2402663,4.1120095
2.262895,3.9205081
2.2800982,3.7329297
2.2922533,3.54892
2.2998052,3.368191
2.303251,3.1905093
2.3031867,3.0156457
2.3003669,2.8433166
2.2953417,2.6733396
2.288566,2.5055614
2.2804298,2.3398287
2.2712479,2.1759915
2.261257,2.0139055
2.250616,1.8534402
2.23941,1.694485
2.2276542,1.5369589
2.2153013,1.3808185
2.2022452,1.226065
2.1883268,1.0727518
2.1733387,0.92098856
2.157029,0.7709453
2.1391072,0.6228504
2.120419,0.4756434
2.1022797,0.32770014
2.0850387,0.17849946
2.0687027,0.02794075
2.0531719,6.1592584
2.0418358,6.001951
2.0379496,5.835313
2.0409708,5.660119
2.0502465,5.477356
2.0653262,5.2878504
2.0857553,5.0924983
2.110964,4.892348
2.1401649,4.6908493
2.1720264,4.4903107
2.2037969,4.2913213
2.2318118,4.0955257
2.2542505,3.9039652
2.271268,3.7163212
2.283249,3.5322418
2.2906456,3.3514416
2.2939606,3.1736887
2.293812,2.998745
2.2909553,2.826326
2.2859201,2.6562583
2.2791576,2.4883866
2.2710524,2.3225565
2.2619133,2.1586165
2.2519708,1.9964223
2.2413766,1.8358432
2.2302094,1.6767707
2.2184782,1.5191264
2.2061293,1.3628705
2.1930509,1.2080094
2.179078,1.0546026
2.1639981,0.9027674
2.147554,0.7526808
2.129484,0.6045418
2.1107903,0.45710754
2.092804,0.30873227
2.075741,0.15905285
2.0595741,0.008011341
2.044197,6.138855
2.0329716,5.981124
2.0291216,5.8141623
2.032105,5.638755
2.0412707,5.4558916
